,year,imdb,title,clean_test,binary,genre,age_rating,budget_2013$,star_rating,director,cast,writer
1582,1992,tt0105793,Wayne&#39;s World,notalk,0,Comedy,PG13,33206945,7.0,Penelope Spheeris,0.59999999999999998,0.0
1583,1991,tt0101414,Beauty and the Beast,ok,1,Animation,G,34216807,8.0,Gary Trousdale,1.0,1.8333333333333333
1584,1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,0,Adventure,PG,34216807,6.2,Peter Hewitt,0.80000000000000004,0.5
1585,1991,tt0102057,Hook,men,0,Adventure,PG,119758826,6.7,Steven Spielberg,2.0,1.1666666666666667
1586,1991,tt0102070,Hudson Hawk,ok,1,Action,R,111204624,5.7,Michael Lehmann,2.2000000000000002,1.25
1587,1991,tt0102798,Robin Hood: Prince of Thieves,dubious,0,Action,PG13,85542018,6.9,Kevin Reynolds,1.3999999999999999,0.0
1588,1991,tt0102943,Slacker,ok,1,Comedy,R,39349,7.1,Richard Linklater,1.0,2.0
1589,1991,tt0102975,Star Trek VI: The Undiscovered Country,men,0,Action,PG,46192690,7.2,Nicholas Meyer,0.20000000000000001,0.5
1590,1991,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,ok,1,Action,PG,42771009,6.0,Michael Pressman,1.0,1.0
1591,1991,tt0103064,Terminator 2: Judgement Day,dubious,0,Action,R,171084037,8.5,James Cameron,0.59999999999999998,2.0
1592,1991,tt0101272,The Addams Family,ok,1,Comedy,PG13,51325211,6.8,Barry Sonnenfeld,1.8,2.0
1593,1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,0,Comedy,PG13,39349328,6.8,David Zucker,0.0,0.20000000000000001
1594,1991,tt0102926,The Silence of the Lambs,ok,1,Thriller,R,34216807,8.6,Jonathan Demme,1.3999999999999999,1.0
1595,1991,tt0103247,White Fang,notalk,0,Adventure,PG,23951765,6.6,Randal Kleiser,0.59999999999999998,0.0
1596,1990,tt0099088,Back to the Future Part III,notalk,0,Adventure,PG,71319016,7.4,Robert Zemeckis,1.2,2.2000000000000002
1597,1990,tt0099253,Child&#39;s Play 2,ok,1,Horror,R,23178680,5.7,John Lafia,1.3999999999999999,2.0
1598,1990,tt0099817,Dark Angel (I Come in Peace),nowomen,0,Action,R,12480828,6.0,Craig R. Baxley,0.0,1.0
1599,1990,tt0099423,Die Hard 2,dubious,0,Action,R,124808278,7.1,Renny Harlin,1.6000000000000001,0.66666666666666663
1600,1990,tt0099487,Edward Scissorhands,ok,1,Drama,PG13,35659508,8.0,Tim Burton,3.6000000000000001,2.3333333333333335
1601,1990,tt0099582,Flatliners,ok,1,Drama,R,46357360,6.5,Joel Schumacher,3.0,2.0
1602,1990,tt0099653,Ghost,men,0,Drama,PG13,39225459,7.0,Jerry Zucker,0.40000000000000002,1.0
1603,1990,tt0099685,Goodfellas,men,0,Biography,R,44574385,8.7,Martin Scorsese,0.59999999999999998,0.0
1604,1990,tt0099785,Home Alone,men,0,Comedy,PG,26744631,7.4,Chris Columbus,0.20000000000000001,1.0
1605,1990,tt0100263,Nikita,ok,1,Action,R,12480828,7.4,Luc Besson,1.0,3.0
1606,1990,tt0100403,Predator 2,men,0,Action,R,62404139,6.2,Stephen Hopkins,0.0,0.0
1607,1990,tt0100405,Pretty Woman,ok,1,Comedy,R,24961656,6.9,Garry Marshall,2.2000000000000002,2.0
1608,1990,tt0099810,The Hunt for Red October,notalk,0,Action,PG,53489262,7.6,John McTiernan,1.8,0.33333333333333331
1609,1990,tt0100802,Total Recall,notalk,0,Action,R,222871925,7.5,Paul Verhoeven,0.40000000000000002,1.4285714285714286
1610,1990,tt0100814,Tremors,ok,1,Comedy,PG13,17829754,7.2,Ron Underwood,1.2,1.3999999999999999
1611,1989,tt0096874,Back to the Future Part II,ok,1,Adventure,PG,75183554,7.8,Robert Zemeckis,1.8,2.2000000000000002
1612,1989,tt0096895,Batman,notalk,0,Action,PG13,65785609,7.6,Tim Burton,0.59999999999999998,0.25
1613,1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,0,Adventure,PG,18795888,6.9,Stephen Herek,0.80000000000000004,0.5
1614,1989,tt0097165,Dead Poets Society,notalk,0,Drama,PG,30825257,8.0,Peter Weir,0.59999999999999998,0.0
1615,1989,tt0097499,Henry V,ok,1,Action,PG13,16916300,7.8,Kenneth Branagh,1.0,0
1616,1989,tt0097576,Indiana Jones and the Last Crusade,nowomen,0,Action,PG13,90220264,8.3,Steven Spielberg,0.80000000000000004,0
1617,1989,tt0097742,Licence to Kill,men,0,Action,PG13,78942731,6.6,John Glen,0.40000000000000002,0
1618,1989,tt0097815,Major League,notalk,0,Comedy,R,20675477,7.2,David S. Ward,0.20000000000000001,0
1619,1989,tt0098206,Road House,notalk,0,Action,R,18795888,6.4,Rowdy Herrington,0.40000000000000002,0
1620,1989,tt0098724,"Sex, Lies, and Videotape",men,0,Drama,R,2255507,7.2,Steven Soderbergh,1.0,0.0
1621,1989,tt0098382,Star Trek V: The Final Frontier,notalk,0,Action,PG,56387665,5.4,William Shatner,0.20000000000000001,0.40000000000000002
1622,1989,tt0096754,The Abyss,ok,1,Adventure,PG13,131571219,7.6,James Cameron,1.3999999999999999,4.0
1623,1989,tt0098519,Troop Beverly Hills,ok,1,Adventure,PG,33832599,5.4,Jeff Kanew,1.0,1.0
1624,1989,tt0098546,UHF,notalk,0,Comedy,PG13,9397944,7.0,Jay Levey,0.0,0.0
1625,1988,tt0094612,Action Jackson,notalk,0,Action,R,13787529,5.1,Craig R. Baxley,0.59999999999999998,0.0
1626,1988,tt0094625,Akira,notalk,0,Animation,R,15757176,8.1,Katsuhiro Ôtomo,0.0,0.0
1627,1988,tt0094721,Beetle Juice,ok,1,Comedy,PG,29544705,7.4,Tim Burton,1.2,1.25
1628,1988,tt0092675,Bloodsport,notalk,0,Action,R,2954471,6.8,Newt Arnold,0.59999999999999998,0.0
1629,1988,tt0094862,Child&#39;s Play,ok,1,Horror,R,17726823,6.5,Tom Holland,1.3999999999999999,1.5
1630,1988,tt0094947,Dangerous Liaisons,ok,1,Drama,R,27575058,7.7,Stephen Frears,2.0,1.3333333333333333
1631,1988,tt0095016,Die Hard,ok,1,Action,R,55150116,8.3,John McTiernan,1.8,1.3333333333333333
1632,1988,tt0095631,Midnight Run,men,0,Action,R,59089410,7.6,Martin Brest,0.59999999999999998,0.0
1633,1988,tt0095687,My Stepmother Is an Alien,ok,1,Comedy,PG13,31514352,5.2,Richard Benjamin,1.3999999999999999,1.0
1634,1988,tt0095690,Mystic Pizza,ok,1,Comedy,R,11817882,6.2,Donald Petrie,2.2000000000000002,1.0
1635,1988,tt0095889,Poltergeist III,ok,1,Horror,PG13,18711647,4.5,Gary Sherman,1.3999999999999999,1.0
1636,1988,tt0095953,Rain Man,notalk,0,Drama,R,49241175,8.0,Barry Levinson,0.20000000000000001,0.66666666666666663
1637,1988,tt0096061,Scrooged,ok,1,Comedy,PG13,63028704,7.0,Richard Donner,1.0,1.0
1638,1988,tt0095489,The Land Before Time,ok,1,Animation,G,24226658,7.3,Don Bluth,1.0,0
1639,1988,tt0095497,The Last Temptation of Christ,men,0,Drama,R,13787529,7.6,Martin Scorsese,0.0,0.5
1640,1988,tt0096256,They Live,nowomen,0,Action,R,7878588,7.3,John Carpenter,0.59999999999999998,1.5
1641,1988,tt0096320,Twins,men,0,Comedy,PG,29544705,5.9,Ivan Reitman,0.80000000000000004,0.5
1642,1988,tt0096438,Who Framed Roger Rabbit,notalk,0,Animation,PG,137875291,7.7,Robert Zemeckis,0.59999999999999998,0.66666666666666663
1643,1988,tt0096487,Young Guns,notalk,0,Action,R,25605411,6.8,Christopher Cain,0.59999999999999998,0.0
1644,1987,tt0092644,Beverly Hills Cop II,notalk,0,Action,R,41007948,6.4,Tony Scott,0.59999999999999998,0.5
1645,1987,tt0092991,Evil Dead II,dubious,0,Comedy,R,7176391,7.8,Sam Raimi,0.0,0.5
1646,1987,tt0093010,Fatal Attraction,dubious,0,Drama,R,28705563,6.9,Adrian Lyne,1.0,0.0
1647,1987,tt0093105,"Good Morning, Vietnam",notalk,0,Comedy,R,26655166,7.3,Barry Levinson,0.80000000000000004,0.0
1648,1987,tt0093177,Hellraiser,ok,1,Horror,R,2050397,7.1,Clive Barker,1.0,1.0
1649,1987,tt0093409,Lethal Weapon,notalk,0,Action,R,30755961,7.6,Richard Donner,0.40000000000000002,0.0
1650,1987,tt0093773,Predator,nowomen,0,Action,R,36907153,7.8,John McTiernan,0.20000000000000001,0.0
1651,1987,tt0093818,Radio Days,notalk,0,Comedy,PG,32806358,7.6,Woody Allen,0.0,5.0
1652,1987,tt0093870,RoboCop,notalk,0,Action,R,246047687,7.5,Paul Verhoeven,0.20000000000000001,0.5
1653,1987,tt0094012,Spaceballs,dubious,0,Adventure,PG,46544021,7.1,Mel Brooks,0.40000000000000002,0.33333333333333331
1654,1987,tt0094074,Superman IV: The Quest for Peace,ok,1,Action,PG,34856756,3.7,Sidney J. Furie,1.6000000000000001,0
1655,1987,tt0093389,The Last Emperor,dubious,0,Biography,PG13,51259935,7.8,Bernardo Bertolucci,0.0,0.0
1656,1987,tt0093437,The Lost Boys,notalk,0,Comedy,R,17428378,7.2,Joel Schumacher,0.59999999999999998,0.0
1657,1987,tt0093779,The Princess Bride,men,0,Adventure,PG,30755961,8.2,Rob Reiner,0.20000000000000001,0.0
1658,1986,tt0090605,Aliens,ok,1,Action,R,36104000,8.4,James Cameron,1.6000000000000001,2.1666666666666665
1659,1986,tt0090555,Crocodile Dundee,dubious,0,Adventure,PG13,10618824,6.5,Peter Faiman,0.20000000000000001,0.0
1660,1986,tt0091203,Highlander,ok,1,Action,R,33980236,7.2,Russell Mulcahy,1.2,1.0
1661,1986,tt0091225,Howard The Duck,dubious,0,Action,PG,63712942,4.5,Willard Huyck,1.0,0.0
1662,1986,tt0091419,Little Shop of Horrors,notalk,0,Comedy,PG13,63712942,6.9,Frank Oz,0.20000000000000001,0.0
1663,1986,tt0091738,Peggy Sue Got Married,ok,1,Comedy,PG13,38227765,6.3,Francis Ford Coppola,1.0,1.0
1664,1986,tt0091763,Platoon,nowomen,0,Drama,R,12742588,8.1,Oliver Stone,1.3999999999999999,0.0
1665,1986,tt0092005,Stand By Me,nowomen,0,Adventure,R,16990118,8.1,Rob Reiner,0.20000000000000001,0.33333333333333331
1666,1986,tt0090848,The Clan of the Cave Bear,ok,1,Adventure,R,31856471,5.3,Michael Chapman,1.3999999999999999,1.0
1667,1986,tt0092099,Top Gun,men,0,Action,PG,31856471,6.8,Tony Scott,0.59999999999999998,0.0
1668,1985,tt0088763,Back to the Future,notalk,0,Adventure,PG,41136059,8.5,Robert Zemeckis,1.6000000000000001,2.0
1669,1985,tt0088846,Brazil,ok,1,Sci-Fi,R,32475836,8.0,Terry Gilliam,1.6000000000000001,1.3333333333333333
1670,1985,tt0088944,Commando,notalk,0,Action,R,21650558,6.7,Mark L. Lester,0.59999999999999998,1.0
1671,1985,tt0088993,Day of the Dead,nowomen,0,Drama,NR,38971004,7.2,George A. Romero,0.0,2.0
1672,1985,tt0089457,Ladyhawke,nowomen,0,Adventure,PG13,43301115,7.0,Richard Donner,1.3999999999999999,0
1673,1985,tt0089469,Legend,dubious,0,Adventure,PG,54126394,6.5,Ridley Scott,0.20000000000000001,0
1674,1985,tt0091578,My Beautiful Laundrette,men,0,Comedy,R,866022,6.9,Stephen Frears,0.59999999999999998,0.0
1675,1985,tt0089893,Red Sonja,ok,1,Action,PG13,38754498,4.9,Richard Fleischer,1.0,0
1676,1985,tt0089908,Return to Oz,ok,1,Adventure,PG,58456506,6.7,Walter Murch,1.3999999999999999,0
1677,1985,tt0088939,The Color Purple,ok,1,Drama,PG13,32475836,7.8,Steven Spielberg,1.3999999999999999,1.0
1678,1984,tt0087800,A nightmare on Elm Street,men,0,Horror,R,78450540,7.5,Wes Craven,0.0,0.0
1679,1984,tt0086879,Amadeus,ok,1,Biography,R,40345992,8.4,Milos Forman,1.0,1.0
1680,1984,tt0086960,Beverly Hills Cop,nowomen,0,Action,R,33621660,7.3,Martin Brest,0.59999999999999998,0.0
1681,1984,tt0086984,Body Double,men,0,Crime,R,22414440,6.7,Brian De Palma,0.20000000000000001,0.0
1682,1984,tt0087078,Conan the Destroyer,dubious,0,Action,PG,40345992,5.8,Richard Fleischer,0.40000000000000002,0.0
1683,1984,tt0087182,Dune,dubious,0,Action,PG13,100864980,6.6,David Lynch,0.59999999999999998,0.0
1684,1984,tt0087298,Friday the 13th Part IV: The Final Chapter,ok,1,Horror,R,5827754,5.9,Joseph Zito,1.0,1.1428571428571428
1685,1984,tt0087332,Ghostbusters,notalk,0,Comedy,PG,67243320,7.8,Ivan Reitman,1.2,0.0
1686,1984,tt0087363,Gremlins,notalk,0,Comedy,PG,24655884,7.2,Joe Dante,0.0,0.0
1687,1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,0,Action,PG,62760432,7.6,Steven Spielberg,0.20000000000000001,0.0
1688,1984,tt0087928,Police Academy,dubious,0,Comedy,R,10086498,6.6,Hugh Wilson,0.40000000000000002,0.40000000000000002
1689,1984,tt0087995,Repo Man,men,0,Action,R,3362166,6.9,Alex Cox,0.0,0.0
1690,1984,tt0088161,Splash,notalk,0,Comedy,PG,17931552,6.2,Ron Howard,1.6000000000000001,0.59999999999999998
1691,1984,tt0088170,Star Trek III: The Search for Spock,notalk,0,Action,PG,40345992,6.6,Leonard Nimoy,0.20000000000000001,1.0
1692,1984,tt0087538,The Karate Kid,ok,1,Action,PG,89657760,7.2,John G. Avildsen,1.3999999999999999,1.0
1693,1984,tt0088247,The Terminator,men,0,Action,R,14345242,8.1,James Cameron,1.0,1.6666666666666667
1694,1983,tt0085549,Flashdance,ok,1,Drama,R,16375486,6.1,Adrian Lyne,1.0,1.0
1695,1983,tt0086190,Star Wars: Episode VI - Return of the Jedi,nowomen,0,Action,PG,76029041,8.4,Richard Marquand,0.20000000000000001,0.0
1696,1983,tt0086393,Superman III,ok,1,Action,PG,91234849,4.9,Richard Lester,1.8,1.25
1697,1983,tt0086541,Videodrome,men,0,Sci-Fi,R,13923842,7.3,David Cronenberg,0.0,0.0
1698,1983,tt0086567,WarGames,notalk,0,Sci-Fi,PG,28072261,7.1,John Badham,0.59999999999999998,0.0
1699,1982,tt0083658,Blade Runner,notalk,0,Sci-Fi,R,67571504,8.2,Ridley Scott,0.40000000000000002,0.0
1700,1982,tt0083722,Cat People,ok,1,Drama,R,30165850,6.1,Paul Schrader,1.6000000000000001,1.0
1701,1982,tt0082198,Conan the Barbarian,notalk,0,Adventure,R,48265360,6.9,John Milius,0.59999999999999998,0.0
1702,1982,tt0083833,Diner,notalk,0,Comedy,R,12066340,7.2,Barry Levinson,1.3999999999999999,0.0
1703,1982,tt0083866,E.T.: The Extra-Terrestrial,dubious,0,Family,PG,25339314,7.9,Steven Spielberg,0.59999999999999998,0.0
1704,1982,tt0083929,Fast Times at Ridgemont High,men,0,Comedy,R,10859706,7.2,Amy Heckerling,0.20000000000000001,0.5
1705,1982,tt0083944,First Blood,nowomen,0,Action,R,33785752,7.7,Ted Kotcheff,0.20000000000000001,0.25
1706,1982,tt0083972,Friday the 13th Part III,dubious,0,Horror,R,5429853,5.6,Steve Miner,0.0,0.5
1707,1982,tt0084516,Poltergeist,ok,1,Horror,PG,25821968,7.4,Tobe Hooper,1.2,1.0
1708,1982,tt0084522,Porky&#39;s,men,0,Comedy,R,9653072,6.1,Bob Clark,0.0,0.0
1709,1982,tt0084726,Star Trek: The Wrath of Khan,dubious,0,Action,PG,28959216,7.7,Nicholas Meyer,0.20000000000000001,0.33333333333333331
1710,1982,tt0083642,The Best Little Whorehouse in Texas,ok,1,Comedy,R,49471994,5.7,Colin Higgins,1.2,1.3999999999999999
1711,1982,tt0084805,Tootsie,notalk,0,Comedy,PG,36199020,7.4,Sydney Pollack,0.80000000000000004,0.14285714285714285
1712,1982,tt0084827,TRON,nowomen,0,Action,PG,41025556,6.8,Steven Lisberger,0.59999999999999998,0.0
1713,1981,tt0082096,Das Boot,nowomen,0,Adventure,R,30742635,8.4,Wolfgang Petersen,0.0,0.0
1714,1981,tt0082340,Escape from New York,nowomen,0,Action,R,15371317,7.2,John Carpenter,0.40000000000000002,1.5
1715,1981,tt0082418,Friday the 13th Part 2,notalk,0,Horror,R,3202358,6.0,Steve Miner,0.0,0.33333333333333331
1716,1981,tt0082495,Halloween II,ok,1,Horror,R,6404716,6.5,Rick Rosenthal,1.3999999999999999,3.5
1717,1981,tt0082509,Heavy Metal,notalk,0,Animation,R,23825542,6.7,Gerald Potterton,0.0,0.33333333333333331
1718,1981,tt0082517,History of the World: Part I,notalk,0,Comedy,R,28180748,6.9,Mel Brooks,0.40000000000000002,0.0
1719,1981,tt0082971,Raiders of the Lost Ark,nowomen,0,Action,PG,51237724,8.6,Steven Spielberg,0.59999999999999998,0.0
1720,1981,tt0083907,The Evil Dead,notalk,0,Horror,R,960707,7.6,Sam Raimi,0.0,1.0
1721,1981,tt0081633,Time Bandits,notalk,0,Adventure,PG,30742635,7.0,Terry Gilliam,0.80000000000000004,0
1722,1980,tt0080339,Airplane!,dubious,0,Comedy,PG,9897188,7.8,Jim Abrahams,0.0,0.0
1723,1980,tt0080492,Can&#39;t Stop the Music,ok,1,Comedy,PG,56555357,4.5,Nancy Walker,1.0,1.5
1724,1980,tt0080716,Fame,ok,1,Drama,R,50899822,6.5,Alan Parker,1.2,1.0
1725,1980,tt0080745,Flash Gordon,dubious,0,Action,PG,98971875,6.4,Mike Hodges,0.20000000000000001,0.0
1726,1980,tt0080761,Friday the 13th,men,0,Horror,R,48072054,6.5,Sean S. Cunningham,1.0,1.0
1727,1980,tt0080855,Heaven&#39;s Gate,nowomen,0,Adventure,R,124421786,6.7,Michael Cimino,1.6000000000000001,0.0
1728,1980,tt0081375,Private Benjamin,ok,1,Comedy,R,42416518,6.1,Howard Zieff,1.3999999999999999,0
1729,1980,tt0081398,Raging Bull,notalk,0,Biography,R,50899822,8.3,Martin Scorsese,0.59999999999999998,0
1730,1980,tt0081534,Somewhere in Time,men,0,Drama,PG,14421616,7.3,Jeannot Szwarc,0.80000000000000004,0
1731,1980,tt0080684,Star Wars: Episode V - The Empire Strikes Back,nowomen,0,Action,PG,65038661,8.8,Irvin Kershner,0.20000000000000001,0.0
1732,1980,tt0081573,Superman II,dubious,0,Action,PG,152699465,6.8,Richard Lester,0.59999999999999998,0
1733,1980,tt0080455,The Blues Brothers,notalk,0,Action,R,76349732,8.0,John Landis,0.40000000000000002,0.0
1734,1980,tt0080749,The Fog,ok,1,Horror,R,50899822,6.8,John Carpenter,1.2,2.6666666666666665
1735,1980,tt0081505,The Shining,men,0,Horror,R,53727589,8.5,Stanley Kubrick,0.40000000000000002,0
1736,1979,tt0078748,Alien,ok,1,Horror,R,28886103,8.5,Ridley Scott,2.0,2.3333333333333335
1737,1979,tt0078788,Apocalypse Now,nowomen,0,Drama,R,101101360,8.5,Francis Ford Coppola,1.0,0.0
1738,1979,tt0079574,Moonraker,notalk,0,Action,PG,99496576,6.2,Lewis Gilbert,0.0,0.0
1739,1979,tt0079945,Star Trek: The Motion Picture,notalk,0,Adventure,PG,112334844,6.4,Robert Wise,0.20000000000000001,0.66666666666666663
1740,1979,tt0078767,The Amityville Horror,ok,1,Drama,R,59376989,6.2,Stuart Rosenberg,1.2,1.0
1741,1978,tt0077975,Animal House,men,0,Comedy,R,10712118,7.6,John Landis,0.0,0.66666666666666663
1742,1978,tt0077402,Dawn of the Dead,nowomen,0,Drama,NR,99979768,8.0,George A. Romero,0.20000000000000001,2.0
1743,1978,tt0077405,Days of Heaven,ok,1,Drama,PG,10712118,8.0,Terrence Malick,1.3999999999999999,1.0
1744,1978,tt0077631,Grease,ok,1,Musical,PG13,21424236,7.2,Randal Kleiser,2.0,1.25
1745,1978,tt0077651,Halloween,dubious,0,Horror,R,53560590,7.9,John Carpenter,0.59999999999999998,3.5
1746,1978,tt0077713,I Spit on Your Grave,nowomen,0,Horror,R,6248735,5.6,Meir Zarchi,0.0,0.0
1747,1978,tt0078346,Superman,notalk,0,Action,PG,196388829,7.3,Richard Donner,0.59999999999999998,0.875
1748,1978,tt0077416,The Deer Hunter,notalk,0,Drama,R,53560590,8.2,Michael Cimino,1.2,0.0
1749,1977,tt0075784,A Bridge Too Far,notalk,0,Drama,PG,99921804,7.4,Richard Attenborough,0.0,0.0
1750,1977,tt0075686,Annie Hall,ok,1,Comedy,PG,15372585,8.1,Woody Allen,1.6000000000000001,3.0
1751,1977,tt0075860,Close Encounters of the Third Kind,notalk,0,Drama,PG,76862926,7.7,Steven Spielberg,0.0,0.59999999999999998
1752,1977,tt0074486,Eraserhead,nowomen,0,Drama,NR,384315,7.4,David Lynch,0.40000000000000002,1.0
1753,1977,tt0076141,High Anxiety,notalk,0,Comedy,PG,13066697,6.7,Mel Brooks,0.20000000000000001,0.0
1754,1977,tt0076245,Julia,ok,1,Drama,PG,23058878,7.4,Fred Zinnemann,1.2,1.0
1755,1977,tt0076759,Star Wars,notalk,0,Action,PG,42274609,8.7,George Lucas,0.20000000000000001,1.0
1756,1976,tt0074156,Assault on Precinct 13,notalk,0,Action,R,122754817,7.4,John Carpenter,0.0,3.0
1757,1976,tt0074512,Family Plot,ok,1,Thriller,PG,12275482,6.8,Alfred Hitchcock,1.6000000000000001,0
1758,1976,tt0074812,Logan&#39;s Run,men,0,Action,PG,28642791,6.8,Michael Anderson,0.20000000000000001,0.0
1759,1976,tt0074958,Network,ok,1,Drama,R,15548943,8.2,Sidney Lumet,1.3999999999999999,1.0
1760,1976,tt0075148,Rocky,notalk,0,Drama,PG,4091827,8.1,John G. Avildsen,0.20000000000000001,0.0
1761,1976,tt0075222,Silent Movie,notalk,0,Comedy,PG,18004040,6.7,Mel Brooks,0.40000000000000002,0.0
1762,1976,tt0075249,Sparkle,ok,1,Drama,PG,40918272,7.1,Sam O'Steen,1.2,1.5
1763,1976,tt0075314,Taxi Driver,notalk,0,Crime,R,4091827,8.4,Martin Scorsese,0.0,0.0
1764,1975,tt0072684,Barry Lyndon,notalk,0,Adventure,PG,47609104,8.1,Stanley Kubrick,0.0,0.5
1765,1975,tt0073195,Jaws,notalk,0,Drama,PG,51937204,8.1,Steven Spielberg,0.20000000000000001,0
1766,1975,tt0071853,Monty Python and the Holy Grail,men,0,Adventure,PG,1731240,8.3,Terry Gilliam,0.40000000000000002,0.0
1767,1975,tt0073486,One Flew Over the Cuckoo&#39;s Nest,men,0,Drama,R,19043641,8.7,Milos Forman,0.0,0
1768,1975,tt0073629,The Rocky Horror Picture Show,dubious,0,Comedy,R,5193720,7.4,Jim Sharman,0.80000000000000004,0
1769,1974,tt0071222,Black Christmas,ok,1,Horror,R,42513535,7.2,Bob Clark,1.2,1.0
1770,1974,tt0071230,Blazing Saddles,notalk,0,Comedy,R,12281688,7.8,Mel Brooks,0.0,0.0
1771,1974,tt0071360,The Conversation,notalk,0,Drama,PG,7557962,7.9,Francis Ford Coppola,0.40000000000000002,1.0
1772,1974,tt0071562,The Godfather: Part II,ok,1,Crime,R,61408439,9.1,Francis Ford Coppola,2.6000000000000001,1.6666666666666667
1773,1974,tt0072271,The Texas Chain Saw Massacre,notalk,0,Horror,R,661322,7.5,Tobe Hooper,0.0,0.0
1774,1974,tt0072308,The Towering Inferno,notalk,0,Action,PG,661322,6.9,John Guillermin,0.20000000000000001,0.0
1775,1974,tt0072431,Young Frankenstein,men,0,Comedy,PG,13226433,8.1,Mel Brooks,0.20000000000000001,0.0
1776,1973,tt0069704,American Graffiti,men,0,Comedy,PG,4074506,7.5,George Lucas,0.0,0.33333333333333331
1777,1973,tt0068699,High Plains Drifter,notalk,0,Western,R,82329139,7.6,Clint Eastwood,0.40000000000000002,0.0
1778,1973,tt0070707,Sleeper,notalk,0,Comedy,PG,10487788,7.3,Woody Allen,1.0,3.0
1779,1973,tt0070047,The Exorcist,ok,1,Horror,R,62926730,8.0,William Friedkin,1.2,0
1780,1973,tt0070735,The Sting,notalk,0,Comedy,PG,28841418,8.4,George Roy Hill,0.40000000000000002,0.0
1781,1972,tt0068156,1776,notalk,0,Drama,PG,22288557,7.6,Peter H. Hunt,0.0,0.0
1782,1972,tt0069089,Pink Flamingos,ok,1,Comedy,R,66866,6.1,John Waters,1.2,2.0
1783,1972,tt0068646,The Godfather,notalk,0,Crime,R,39004975,9.2,Francis Ford Coppola,0.80000000000000004,0.66666666666666663
1784,1971,tt0067065,Escape from the Planet of the Apes,notalk,0,Action,G,14386286,6.3,Don Taylor,0.0,0.0
1785,1971,tt0067741,Shaft,notalk,0,Action,R,305063707,6.6,Gordon Parks,0.0,0.0
1786,1971,tt0067800,Straw Dogs,notalk,0,Crime,NR,143862856,7.5,Sam Peckinpah,0.20000000000000001,0.66666666666666663
1787,1971,tt0067116,The French Connection,notalk,0,Action,R,12659931,7.8,William Friedkin,0.20000000000000001,0.0
1788,1971,tt0067992,Willy Wonka &amp; the Chocolate Factory,men,0,Family,G,17263543,7.8,Mel Stuart,0.0,0.33333333333333331
1789,1970,tt0065466,Beyond the Valley of the Dolls,ok,1,Comedy,R,5997631,6.2,Russ Meyer,1.0,0
